femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
FM-5011-WA,5011,WA,FM,2012-09-06T00:00:00.000Z,2012,Fire,HIGHWAY 141 FIRE COMPLEX,0,0,1,0,2012-09-05T00:00:00.000Z,2012-09-11T00:00:00.000Z,2014-12-02T00:00:00.000Z,0,53,39,99039,Klickitat (County),12083,,2012090601,10,,2024-08-27T18:22:14.800Z,9f66696ecf0dd355c21eddea9289639f761d26f2,ca45f8c3-c1e9-4f1b-a611-36142aff1342
FM-5010-SD,5010,SD,FM,2012-09-01T00:00:00.000Z,2012,Fire,WELLNITZ FIRE,0,0,1,0,2012-08-31T00:00:00.000Z,2012-09-02T00:00:00.000Z,2014-09-09T00:00:00.000Z,0,46,113,99113,Oglala Lakota (County),12082,,2012090101,8,,2024-08-27T18:22:14.800Z,9ece56cdcf352640a4025eee9a749efe7f7fd6e6,1bd31f24-d60e-40c1-86e2-a01bd26baa6b
FM-5009-NE,5009,NE,FM,2012-08-30T00:00:00.000Z,2012,Fire,REGION 23 FIRE COMPLEX,0,0,1,0,2012-08-30T00:00:00.000Z,2012-09-10T00:00:00.000Z,2015-08-04T00:00:00.000Z,0,31,45,99045,Dawes (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,9e70b49ebe3502eea7b28d2e6d65951cdb40b6bb,3f7e93d8-3df0-4d7f-bac1-9a8d0413a35a
FM-5009-NE,5009,NE,FM,2012-08-30T00:00:00.000Z,2012,Fire,REGION 23 FIRE COMPLEX,0,0,1,0,2012-08-30T00:00:00.000Z,2012-09-10T00:00:00.000Z,2015-08-04T00:00:00.000Z,0,31,161,99161,Sheridan (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,17f4663926152c1d15af9bfcc82356508a4a4d68,8e37204e-10a7-4717-9ad3-d4874b751d8c
FM-5009-NE,5009,NE,FM,2012-08-30T00:00:00.000Z,2012,Fire,REGION 23 FIRE COMPLEX,0,0,1,0,2012-08-30T00:00:00.000Z,2012-09-10T00:00:00.000Z,2015-08-04T00:00:00.000Z,0,31,165,99165,Sioux (County),12081,,2012083001,7,,2024-08-27T18:22:14.800Z,8559ff0fc9f5eb810f88a4701b44270e8b75cfe0,4d61fc33-7fac-4456-a806-8180e5fe4b7c
FM-5008-MT,5008,MT,FM,2012-08-29T00:00:00.000Z,2012,Fire,NINETEEN MILE FIRE,0,0,1,0,2012-08-28T00:00:00.000Z,2012-09-04T00:00:00.000Z,2018-03-06T00:00:00.000Z,0,30,43,99043,Jefferson (County),12080,,2012082902,8,,2024-08-27T18:22:14.800Z,97ad95eb08088946d5ac75cdff4c3f67e198b357,2c0230f8-0543-4427-9284-3aae7d11bcf6
FM-5007-CA,5007,CA,FM,2012-08-19T00:00:00.000Z,2012,Fire,PONDEROSA FIRE,0,0,1,0,2012-08-18T00:00:00.000Z,2012-09-04T00:00:00.000Z,2013-12-17T00:00:00.000Z,0,6,89,99089,Shasta (County),12074,,2012081901,9,,2024-08-27T18:22:14.800Z,2f6d0c65bb27edc25eed3c1fa0817dcf3e507afa,88786841-55f9-414f-a9ab-e45468ff83b5
FM-5007-CA,5007,CA,FM,2012-08-19T00:00:00.000Z,2012,Fire,PONDEROSA FIRE,0,0,1,0,2012-08-18T00:00:00.000Z,2012-09-04T00:00:00.000Z,2013-12-17T00:00:00.000Z,0,6,103,99103,Tehama (County),12074,,2012081901,9,,2024-08-27T18:22:14.800Z,006dde25a7f0de2883d6895308c791638ca7a886,a827f0bf-e630-45e0-8853-d708957b7557
FM-5006-ID,5006,ID,FM,2012-08-15T00:00:00.000Z,2012,Fire,TRINITY RIDGE FIRE,0,0,1,0,2012-08-15T00:00:00.000Z,2012-09-05T00:00:00.000Z,2015-01-28T00:00:00.000Z,0,16,39,99039,Elmore (County),12073,,2012081601,10,,2024-08-27T18:22:14.800Z,51d2ab679ba477c170a250ba36de0c4e0e1249b3,168b5c04-044d-46ef-9d92-28d609eab613
FM-5005-WA,5005,WA,FM,2012-08-14T00:00:00.000Z,2012,Fire,TAYLOR BRIDGE FIRE,0,0,1,0,2012-08-13T00:00:00.000Z,2012-08-28T00:00:00.000Z,2014-12-02T00:00:00.000Z,0,53,37,99037,Kittitas (County),12071,,2012081401,10,,2024-08-27T18:22:14.800Z,52987d0c3ce50bf7c00f6c14d57652018f35220c,da6ce1a5-6feb-42f1-b4ed-aa1d21d0a3ff
FM-5004-CA,5004,CA,FM,2012-08-13T00:00:00.000Z,2012,Fire,WYE FIRE,0,0,1,0,2012-08-12T00:00:00.000Z,2012-08-18T00:00:00.000Z,2013-12-17T00:00:00.000Z,0,6,33,99033,Lake (County),12072,,2012081302,9,,2024-08-27T18:22:14.800Z,b666d569603f0d66d6b88fbb2ccff70557bc860e,e314ede1-8408-4654-a232-a1aebcf1572e
FM-5003-OK,5003,OK,FM,2012-08-04T00:00:00.000Z,2012,Fire,DRUMRIGHT FIRE,0,0,1,0,2012-08-04T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-01-29T00:00:00.000Z,0,40,37,99037,Creek (County),12067,,2012080605,6,,2024-08-27T18:22:14.800Z,a88c1a4dfd0595e5f4e23a0acb75305b546db84d,a345ba81-4d93-4f72-bc46-52da30440e1e
FM-5003-OK,5003,OK,FM,2012-08-04T00:00:00.000Z,2012,Fire,DRUMRIGHT FIRE,0,0,1,0,2012-08-04T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-01-29T00:00:00.000Z,0,40,119,99119,Payne (County),12067,,2012080605,6,,2024-08-27T18:22:14.800Z,a4729f94f7209f6b1eccf101f75e7db4b89a33bd,045712f9-2c56-430b-8d37-9a157f3d0e0b
FM-5002-OK,5002,OK,FM,2012-08-04T00:00:00.000Z,2012,Fire,GLENCOE FIRE,0,0,1,0,2012-08-04T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-01-29T00:00:00.000Z,0,40,119,99119,Payne (County),12066,,2012080604,6,,2024-08-27T18:22:14.800Z,49347fe1b3f351151e44ed74d9051acfc14f9fa8,ce92e681-ac5e-49ca-8242-be4dcba68d0f
FM-5001-OK,5001,OK,FM,2012-08-03T00:00:00.000Z,2012,Fire,LUTHER FIRE,0,0,1,0,2012-08-03T00:00:00.000Z,2012-08-10T00:00:00.000Z,2015-04-28T00:00:00.000Z,0,40,109,99109,Oklahoma (County),12065,,2012080603,6,,2024-08-27T18:22:14.800Z,c29a862decf770e8c3bd312a5101f31b572e4230,eeed7a8d-cf5e-4be0-bf84-c007e0e3949c
FM-5000-OK,5000,OK,FM,2012-08-03T00:00:00.000Z,2012,Fire,FREEDOM FIRE,0,0,1,0,2012-08-03T00:00:00.000Z,2012-08-12T00:00:00.000Z,2015-03-25T00:00:00.000Z,0,40,37,99037,Creek (County),12064,,2012080602,6,,2024-08-27T18:22:14.800Z,6aeae84a149b1b431daeb51eb3abeca59450d332,50c11174-2dfd-4df2-831f-2d12e4282a7d
DR-4813-MT,4813,MT,DR,2024-08-23T00:00:00.000Z,2024,Straight-Line Winds,STRAIGHT-LINE WINDS,0,0,1,1,2024-07-24T00:00:00.000Z,2024-07-24T00:00:00.000Z,,0,30,63,99063,Missoula (County),24125,,2024081401,8,2,2024-08-27T18:22:14.800Z,1da97f8e28c4de8b18d30a394f98db633fd8092c,1b2e3ce5-1b48-4db7-b7c9-28adefe13a5f
DR-4813-MT,4813,MT,DR,2024-08-23T00:00:00.000Z,2024,Straight-Line Winds,STRAIGHT-LINE WINDS,0,0,1,1,2024-07-24T00:00:00.000Z,2024-07-24T00:00:00.000Z,,0,30,77,99077,Powell (County),24125,,2024081401,8,2,2024-08-27T18:22:14.800Z,4ecc917fe46ff3267cd38babe696f763b4e8e1cd,364563bd-afd6-465d-846e-069c2c8838a5
DR-388-AL,388,AL,DR,1973-05-29T00:00:00.000Z,1973,Flood,SEVERE STORMS & FLOODING,0,1,1,0,1973-05-29T00:00:00.000Z,1973-05-29T00:00:00.000Z,1978-01-16T00:00:00.000Z,0,1,71,99071,Jackson (County),73053,,73053,4,W,2024-08-27T18:22:14.800Z,79fe50055e9a27a55c87dd3370876452c07ac236,7b90ba92-1aa9-4033-bdf7-132340fed38c
DR-4861-WV,4861,WV,DR,2025-02-26T00:00:00.000Z,2025,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",0,0,1,1,2025-02-15T00:00:00.000Z,2025-02-18T00:00:00.000Z,,0,54,5,99005,Boone (County),25011,2025-04-28T00:00:00.000Z,2025021601,3,"2,M,W,F",2025-04-01T23:01:44.435Z,cab87cd5382ff5bf2e848f415a3c5c7c714b5fe6,706c71b3-2108-484f-91ff-aee16c544255
DR-4861-WV,4861,WV,DR,2025-02-26T00:00:00.000Z,2025,Severe Storm,"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",1,0,1,1,2025-02-15T00:00:00.000Z,2025-02-18T00:00:00.000Z,,0,54,81,99081,Raleigh (County),25011,2025-04-28T00:00:00.000Z,2025021601,3,"2,M,W,F",2025-04-01T23:41:37.793Z,f5cc407b57dc061713b465a5068e5a57202eb8d2,e006ed70-8c85-43e3-8013-49fd843f123d
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,1,99001,Acadia (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,dde8b7c8e881a5b4564d16146c7bd7f3dd186789,c6d76db3-df2f-4957-b529-87ccbb6cba98
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,3,99003,Allen (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,4ce10cf3e1dfd15a633d5cb932105dc7977b2bc7,9e5b9d27-74de-4862-9f2b-50611809fae8
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,7,99007,Assumption (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,5709745a0c912f4b8c649bc25896829e06ec9708,f4a5da74-e95e-4629-871e-33eb4ab43f36
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,11,99011,Beauregard (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,e6b308aa59b208b7c07b7641164c1fcdaf68fc1e,fe21d18c-74a4-47bd-92d5-fa0106ece74d
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,19,99019,Calcasieu (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,1e70a1f32b1ffff4c969ed0359808b87974d302d,8a2da644-570b-445b-b81a-3edc810ea5ef
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,23,99023,Cameron (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,8dcb79519cb8f26b0e4d51699d44f55b5d996222,02589688-6210-4316-8869-1f0d206f175a
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,31,99031,De Soto (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,c077528a3677cab132c0804b45c203986a3d5df6,6cf767af-723a-4326-947e-d63848a98e2b
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,45,99045,Iberia (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,ded20ece35ca66ff2dcdb0de662dc6648fe1e0ef,b4f12969-f01a-4a2f-8ab2-141f9de4e01a
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,53,99053,Jefferson Davis (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,85dd2d773d2c81a6cbcc87038ec7e519d677be65,490107fb-0d11-42b9-a473-d685be74ff96
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,55,99055,Lafayette (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,454a11fd90c0780096b8f2b587004e4bd77a2ce2,e5a8631c-02d4-4db9-a8ed-463694a8d2e0
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,57,99057,Lafourche (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,3ff6cfc8da4cf21f2144d580eabb2eec4817c68b,370b7805-ef76-4a55-bf5d-a3817a986838
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,69,99069,Natchitoches (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,9b96b131b016191e963d50f5cb623293de969347,fd2f702d-db74-4f25-a10c-fe7684b4e0cf
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,75,99075,Plaquemines (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,67ce59e8013a8e8e1a3b37dae87bd22151b925ee,b597ceda-dbff-4668-8885-7340fbf42d7d
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,79,99079,Rapides (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,aa1b90030471c386172b2f10ecd1e0498c408c11,7741b0f6-1ee6-42a4-b6dc-b3cc0b94b711
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,81,99081,Red River (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,b6daf9a111c2b716ce10276d1ee8ae3c70aed7b3,b6103b3a-65da-4ae2-aa36-3202a33a25bc
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,85,99085,Sabine (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,98e05568fc9f2262c62a3f92a9b4508b22e2f947,d8da4bbe-95db-4695-987c-f32837efb9c5
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,89,99089,St. Charles (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,ce6b0be7ebad54edb8bf6d55cce244f75e05b682,0d428117-63e9-48e4-84de-60a34f81bd24
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,101,99101,St. Mary (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,36cc745870c58329a2d2c5111ec0b8fa6694914f,e5e34394-9c9a-4717-9c05-aa4827f20091
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,113,99113,Vermilion (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,5534b3ee9d9b14106ba40c6dbe1caa54f16c6886,dd1e1fb1-f0d7-41d9-baf2-3181cd2663d9
DR-4345-LA,4345,LA,DR,2017-10-16T00:00:00.000Z,2018,Hurricane,TROPICAL STORM HARVEY,0,0,1,1,2017-08-28T00:00:00.000Z,2017-09-10T00:00:00.000Z,,0,22,115,99115,Vernon (Parish),17119,,2017082301,6,,2025-04-02T18:21:55.202Z,f7b0ce43e0e482eb4319aa2139a87f024b06e357,6c752a82-59d0-4994-ae0c-ff62370b2605
FM-5573-TX,5573,TX,FM,2025-03-20T00:00:00.000Z,2025,Fire,PAULINE ROAD FIRE,0,0,1,1,2025-03-19T00:00:00.000Z,2025-03-26T00:00:00.000Z,,0,48,407,99407,San Jacinto (County),25034,,2025032101,6,R,2025-04-03T11:41:31.277Z,1650ffd8d20059f659d94ddf8df0670af88268b5,4d38e114-de5d-4d14-a797-80c37ba5ddec
FM-5571-TX,5571,TX,FM,2025-03-18T00:00:00.000Z,2025,Fire,DOUBLE S FIRE,0,0,1,1,2025-03-18T00:00:00.000Z,2025-03-21T00:00:00.000Z,,0,48,233,99233,Hutchinson (County),25032,,2025031901,6,R,2025-04-03T11:41:31.277Z,95ce64a335721e1dc87e8119f0231eebc9c09481,f9221580-c19e-4644-b781-85ad308d0613
FM-5570-TX,5570,TX,FM,2025-03-15T00:00:00.000Z,2025,Fire,CRABAPPLE FIRE,0,0,1,1,2025-03-15T00:00:00.000Z,2025-03-21T00:00:00.000Z,,0,48,171,99171,Gillespie (County),25029,,2025031715,6,R,2025-04-03T11:41:31.277Z,7dfbb4927ebb1bc6599d8a1c7ae89247c1288926,b8d4f758-ad28-48e7-bc0c-2546ab03946c
FM-5555-TX,5555,TX,FM,2025-03-14T00:00:00.000Z,2025,Fire,REST AREA FIRE,0,0,1,1,2025-03-14T00:00:00.000Z,2025-03-16T00:00:00.000Z,,0,48,179,99179,Gray (County),25015,,2025031701,6,R,2025-04-03T11:41:31.277Z,b4d1274954b0d384439b74c311b85aad695b0e16,2f763dc7-0c7f-43bb-b392-b55790d0d8bc
FM-5508-AZ,5508,AZ,FM,2024-07-13T00:00:00.000Z,2024,Fire,WATCH FIRE,0,0,1,1,2024-07-10T00:00:00.000Z,2024-07-15T00:00:00.000Z,,0,4,0,62980,San Carlos Indian Reservation,24084,,2024071201,9,R,2025-04-03T12:21:42.551Z,be259070839ea835d000bde3d9bb0f6accc10cf1,6ecaf5e8-1051-4098-b201-af089f09d3fe
FM-5505-AZ,5505,AZ,FM,2024-07-09T00:00:00.000Z,2024,Fire,SHAKE FIRE,0,0,1,1,2024-07-09T00:00:00.000Z,2024-07-10T00:00:00.000Z,,0,4,21,99021,Pinal (County),24082,,2024071001,9,R,2025-04-03T12:21:42.551Z,5498f0574d0c2845746d3199279045bc20029e20,44106af2-f513-413d-a83e-91f42e8e8101
FM-5501-AZ,5501,AZ,FM,2024-06-28T00:00:00.000Z,2024,Fire,BOULDER VIEW FIRE,0,0,1,1,2024-06-27T00:00:00.000Z,2024-06-30T00:00:00.000Z,,0,4,13,99013,Maricopa (County),24075,,2024062803,9,R,2025-04-03T12:21:42.551Z,72f6981ab9d90fd2a81cd8c3bf1303966c95c2a7,7ac8ae8a-db3e-4456-a798-2f88fabdbf43
FM-5496-AZ,5496,AZ,FM,2024-06-12T00:00:00.000Z,2024,Fire,ROSE FIRE,0,0,1,1,2024-06-12T00:00:00.000Z,2024-06-14T00:00:00.000Z,,0,4,13,99013,Maricopa (County),24065,,2024061301,9,R,2025-04-03T12:21:42.551Z,071e83e3a767b29835a7112be4efbabb94bf0ed8,471d9054-79a4-47e9-bc81-0ebbbd440721
FM-5493-AZ,5493,AZ,FM,2024-05-29T00:00:00.000Z,2024,Fire,SIMMONS FIRE,0,0,1,1,2024-05-28T00:00:00.000Z,2024-05-31T00:00:00.000Z,,0,4,21,99021,Pinal (County),24050,,2024052902,9,R,2025-04-03T12:21:42.551Z,31cae610e13cd7fe2324467e9f3cc6635269c00d,d8ae7672-6a73-41fe-a3bc-0b80f93a466d
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,1,99001,Anderson (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,6eabd0b1ccfaf9f2a159c7805909fbb4442e39cf,38dcfb0a-b75e-4ff3-be98-a4bc0402334a
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,3,99003,Bedford (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,f4d55caa9de89c5275351233a652df6206e22271,8623d678-d2d5-46d3-a188-5d91e24785f7
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,5,99005,Benton (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,db9aa30dd1fa5d0ae24283c3d33c85f5f9371483,d3ce8223-48b2-469d-a300-9cc10f505b08
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,7,99007,Bledsoe (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,b890084d01afdabeb7a57aff1926d36a9597c6d9,8de152ed-c0b3-461e-a0e9-e886997ed710
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,9,99009,Blount (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,427f85e80b68c3585c5ac741b3fd3ecba64d6fff,a4018dee-0e80-419b-9c43-9d43137560d7
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,11,99011,Bradley (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,6523dfd3b74cfa0e6bc0549560fd115afd50ca14,9723e4cd-5269-4695-beff-cb0aaa5bda83
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,13,99013,Campbell (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,40a8f0371f661a84c9144d27089a3ab4d407c9e4,667f6058-2866-4cb0-979c-ab4eec712a0f
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,15,99015,Cannon (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,26e03f790001849e8d68ccd98c88a91910cb0835,192e3ab1-bee4-488c-8d34-9d88072b7cd5
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,17,99017,Carroll (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,dda9aada72a86b51b29b0b80adb5737a359afe04,0e61e606-38eb-41cc-80c4-a2fcb16f0f8c
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,19,99019,Carter (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,3c31d7a89c1ea4798809911d7b0667feb2fcb4b6,66677858-0025-4e56-af77-b437219c4225
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,21,99021,Cheatham (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,5b7e496dd04fda4ce0979153477b265de17d118c,2a840423-230d-438d-a1b7-ed24476b1dd9
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,23,99023,Chester (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,2346c9dd7f0c4a3cc099b16066346772cd1dc505,0183905a-7b54-44b8-a9ae-b182b3a60d40
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,25,99025,Claiborne (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,fc60f759f3544d30c9f042248ff35e5e0eec980c,9ec53a1d-7390-4c6e-b162-72a5fde8f34f
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,27,99027,Clay (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,7c2ea524067a2eb49406e170607012445592a21a,52faf70f-c84b-4964-9b6a-e9213ca04e4e
EM-3625-TN,3625,TN,EM,2025-04-02T00:00:00.000Z,2025,Severe Storm,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,0,2025-04-02T00:00:00.000Z,,,0,47,29,99029,Cocke (County),25044,,2025040102,4,"2,W,F,T",2025-04-03T13:01:50.082Z,155a57beaeb9c6ed1f1f5d9ff2b1362340776bce,9003c7fc-39e9-492b-87a2-b417a4e732fd
